county_name,state_name,county_id
LYMAN,SOUTH DAKOTA,46085
MCCOOK,SOUTH DAKOTA,46087
MCPHERSON,SOUTH DAKOTA,46089
MARSHALL,SOUTH DAKOTA,46091
MEADE,SOUTH DAKOTA,46093
MELLETTE,SOUTH DAKOTA,46095
MINER,SOUTH DAKOTA,46097
MINNEHAHA,SOUTH DAKOTA,46099
MOODY,SOUTH DAKOTA,46101
PENNINGTON,SOUTH DAKOTA,46103
PERKINS,SOUTH DAKOTA,46105
POTTER,SOUTH DAKOTA,46107
ROBERTS,SOUTH DAKOTA,46109
SANBORN,SOUTH DAKOTA,46111
SHANNON,SOUTH DAKOTA,46113
SPINK,SOUTH DAKOTA,46115
STANLEY,SOUTH DAKOTA,46117
SULLY,SOUTH DAKOTA,46119
TODD,SOUTH DAKOTA,46121
TRIPP,SOUTH DAKOTA,46123
TURNER,SOUTH DAKOTA,46125
UNION,SOUTH DAKOTA,46127
WALWORTH,SOUTH DAKOTA,46129
YANKTON,SOUTH DAKOTA,46135
ZIEBACH,SOUTH DAKOTA,46137
ANDERSON,TENNESSEE,47001
BEDFORD,TENNESSEE,47003
BENTON,TENNESSEE,47005
BLEDSOE,TENNESSEE,47007
BLOUNT,TENNESSEE,47009
BRADLEY,TENNESSEE,47011
CAMPBELL,TENNESSEE,47013
CANNON,TENNESSEE,47015
CARROLL,TENNESSEE,47017
CARTER,TENNESSEE,47019
CHEATHAM,TENNESSEE,47021
CHESTER,TENNESSEE,47023
CLAIBORNE,TENNESSEE,47025
CLAY,TENNESSEE,47027
COCKE,TENNESSEE,47029
COFFEE,TENNESSEE,47031
CROCKETT,TENNESSEE,47033
CUMBERLAND,TENNESSEE,47035
DAVIDSON,TENNESSEE,47037
DECATUR,TENNESSEE,47039
DEKALB,TENNESSEE,47041
DICKSON,TENNESSEE,47043
DYER,TENNESSEE,47045
FAYETTE,TENNESSEE,47047
FENTRESS,TENNESSEE,47049
FRANKLIN,TENNESSEE,47051
GIBSON,TENNESSEE,47053
GILES,TENNESSEE,47055
GRAINGER,TENNESSEE,47057
GREENE,TENNESSEE,47059
GRUNDY,TENNESSEE,47061
HAMBLEN,TENNESSEE,47063
HAMILTON,TENNESSEE,47065
HANCOCK,TENNESSEE,47067
HARDEMAN,TENNESSEE,47069
HARDIN,TENNESSEE,47071
HAWKINS,TENNESSEE,47073
HAYWOOD,TENNESSEE,47075
HENDERSON,TENNESSEE,47077
HENRY,TENNESSEE,47079
HICKMAN,TENNESSEE,47081
HOUSTON,TENNESSEE,47083
HUMPHREYS,TENNESSEE,47085
JACKSON,TENNESSEE,47087
JEFFERSON,TENNESSEE,47089
JOHNSON,TENNESSEE,47091
KNOX,TENNESSEE,47093
LAKE,TENNESSEE,47095
LAUDERDALE,TENNESSEE,47097
LAWRENCE,TENNESSEE,47099
LEWIS,TENNESSEE,47101
LINCOLN,TENNESSEE,47103
LOUDON,TENNESSEE,47105
MCMINN,TENNESSEE,47107
MCNAIRY,TENNESSEE,47109
MACON,TENNESSEE,47111
MADISON,TENNESSEE,47113
MARION,TENNESSEE,47115
MARSHALL,TENNESSEE,47117
MAURY,TENNESSEE,47119
MEIGS,TENNESSEE,47121
MONROE,TENNESSEE,47123
MONTGOMERY,TENNESSEE,47125
MOORE,TENNESSEE,47127
MORGAN,TENNESSEE,47129
OBION,TENNESSEE,47131
OVERTON,TENNESSEE,47133
PERRY,TENNESSEE,47135
PICKETT,TENNESSEE,47137
POLK,TENNESSEE,47139
PUTNAM,TENNESSEE,47141
RHEA,TENNESSEE,47143
ROANE,TENNESSEE,47145
ROBERTSON,TENNESSEE,47147
RUTHERFORD,TENNESSEE,47149
SCOTT,TENNESSEE,47151
SEQUATCHIE,TENNESSEE,47153
SEVIER,TENNESSEE,47155
SHELBY,TENNESSEE,47157
SMITH,TENNESSEE,47159
STEWART,TENNESSEE,47161
SULLIVAN,TENNESSEE,47163
SUMNER,TENNESSEE,47165
TIPTON,TENNESSEE,47167
TROUSDALE,TENNESSEE,47169
UNICOI,TENNESSEE,47171
UNION,TENNESSEE,47173
VAN BUREN,TENNESSEE,47175
WARREN,TENNESSEE,47177
WASHINGTON,TENNESSEE,47179
WAYNE,TENNESSEE,47181
WEAKLEY,TENNESSEE,47183
WHITE,TENNESSEE,47185
WILLIAMSON,TENNESSEE,47187
WILSON,TENNESSEE,47189
ANDERSON,TEXAS,48001
ANDREWS,TEXAS,48003
ANGELINA,TEXAS,48005
ARANSAS,TEXAS,48007
ARCHER,TEXAS,48009
ARMSTRONG,TEXAS,48011
ATASCOSA,TEXAS,48013
AUSTIN,TEXAS,48015
BAILEY,TEXAS,48017
BANDERA,TEXAS,48019
BASTROP,TEXAS,48021
BAYLOR,TEXAS,48023
BEE,TEXAS,48025
BELL,TEXAS,48027
BEXAR,TEXAS,48029
BLANCO,TEXAS,48031
BORDEN,TEXAS,48033
BOSQUE,TEXAS,48035
BOWIE,TEXAS,48037
BRAZORIA,TEXAS,48039
BRAZOS,TEXAS,48041
BREWSTER,TEXAS,48043
BRISCOE,TEXAS,48045
BROOKS,TEXAS,48047
BROWN,TEXAS,48049
BURLESON,TEXAS,48051
BURNET,TEXAS,48053
CALDWELL,TEXAS,48055
CALHOUN,TEXAS,48057
CALLAHAN,TEXAS,48059
CAMERON,TEXAS,48061
CAMP,TEXAS,48063
CARSON,TEXAS,48065
CASS,TEXAS,48067
CASTRO,TEXAS,48069
CHAMBERS,TEXAS,48071
CHEROKEE,TEXAS,48073
CHILDRESS,TEXAS,48075
CLAY,TEXAS,48077
COCHRAN,TEXAS,48079
COKE,TEXAS,48081
COLEMAN,TEXAS,48083
COLLIN,TEXAS,48085
COLLINGSWORTH,TEXAS,48087
COLORADO,TEXAS,48089
COMAL,TEXAS,48091
COMANCHE,TEXAS,48093
CONCHO,TEXAS,48095
COOKE,TEXAS,48097
CORYELL,TEXAS,48099
COTTLE,TEXAS,48101
CRANE,TEXAS,48103
CROCKETT,TEXAS,48105
CROSBY,TEXAS,48107
CULBERSON,TEXAS,48109
DALLAM,TEXAS,48111
DALLAS,TEXAS,48113
DAWSON,TEXAS,48115
DEAF SMITH,TEXAS,48117
DELTA,TEXAS,48119
DENTON,TEXAS,48121
DEWITT,TEXAS,48123
DICKENS,TEXAS,48125
DIMMIT,TEXAS,48127
DONLEY,TEXAS,48129
DUVAL,TEXAS,48131
EASTLAND,TEXAS,48133
ECTOR,TEXAS,48135
EDWARDS,TEXAS,48137
ELLIS,TEXAS,48139
EL PASO,TEXAS,48141
ERATH,TEXAS,48143
FALLS,TEXAS,48145
FANNIN,TEXAS,48147
FAYETTE,TEXAS,48149
FISHER,TEXAS,48151
FLOYD,TEXAS,48153
FOARD,TEXAS,48155
FORT BEND,TEXAS,48157
FRANKLIN,TEXAS,48159
FREESTONE,TEXAS,48161
FRIO,TEXAS,48163
GAINES,TEXAS,48165
GALVESTON,TEXAS,48167
GARZA,TEXAS,48169
GILLESPIE,TEXAS,48171
GLASSCOCK,TEXAS,48173
GOLIAD,TEXAS,48175
GONZALES,TEXAS,48177
GRAY,TEXAS,48179
GRAYSON,TEXAS,48181
GREGG,TEXAS,48183
GRIMES,TEXAS,48185
GUADALUPE,TEXAS,48187
HALE,TEXAS,48189
HALL,TEXAS,48191
HAMILTON,TEXAS,48193
HANSFORD,TEXAS,48195
HARDEMAN,TEXAS,48197
HARDIN,TEXAS,48199
HARRIS,TEXAS,48201
HARRISON,TEXAS,48203
HARTLEY,TEXAS,48205
HASKELL,TEXAS,48207
HAYS,TEXAS,48209
HEMPHILL,TEXAS,48211
HENDERSON,TEXAS,48213
HIDALGO,TEXAS,48215
HILL,TEXAS,48217
HOCKLEY,TEXAS,48219
HOOD,TEXAS,48221
HOPKINS,TEXAS,48223
HOUSTON,TEXAS,48225
HOWARD,TEXAS,48227
HUDSPETH,TEXAS,48229
HUNT,TEXAS,48231
HUTCHINSON,TEXAS,48233
IRION,TEXAS,48235
JACK,TEXAS,48237
JACKSON,TEXAS,48239
JASPER,TEXAS,48241
JEFF DAVIS,TEXAS,48243
JEFFERSON,TEXAS,48245
JIM HOGG,TEXAS,48247
JIM WELLS,TEXAS,48249
JOHNSON,TEXAS,48251
JONES,TEXAS,48253
KARNES,TEXAS,48255
KAUFMAN,TEXAS,48257
KENDALL,TEXAS,48259
KENEDY,TEXAS,48261
KENT,TEXAS,48263
KERR,TEXAS,48265
KIMBLE,TEXAS,48267
KING,TEXAS,48269
KINNEY,TEXAS,48271
KLEBERG,TEXAS,48273
KNOX,TEXAS,48275
LAMAR,TEXAS,48277
LAMB,TEXAS,48279
LAMPASAS,TEXAS,48281
LA SALLE,TEXAS,48283
LAVACA,TEXAS,48285
LEE,TEXAS,48287
LEON,TEXAS,48289
LIBERTY,TEXAS,48291
LIMESTONE,TEXAS,48293
LIPSCOMB,TEXAS,48295
LIVE OAK,TEXAS,48297
LLANO,TEXAS,48299
LOVING,TEXAS,48301
LUBBOCK,TEXAS,48303
LYNN,TEXAS,48305
MCCULLOCH,TEXAS,48307
MCLENNAN,TEXAS,48309
MCMULLEN,TEXAS,48311
MADISON,TEXAS,48313
MARION,TEXAS,48315
MARTIN,TEXAS,48317
MASON,TEXAS,48319
MATAGORDA,TEXAS,48321
MAVERICK,TEXAS,48323
MEDINA,TEXAS,48325
MENARD,TEXAS,48327
MIDLAND,TEXAS,48329
MILAM,TEXAS,48331
MILLS,TEXAS,48333
MITCHELL,TEXAS,48335
MONTAGUE,TEXAS,48337
MONTGOMERY,TEXAS,48339
MOORE,TEXAS,48341
MORRIS,TEXAS,48343
MOTLEY,TEXAS,48345
NACOGDOCHES,TEXAS,48347
NAVARRO,TEXAS,48349
NEWTON,TEXAS,48351
NOLAN,TEXAS,48353
NUECES,TEXAS,48355
OCHILTREE,TEXAS,48357
OLDHAM,TEXAS,48359
ORANGE,TEXAS,48361
PALO PINTO,TEXAS,48363
PANOLA,TEXAS,48365
PARKER,TEXAS,48367
PARMER,TEXAS,48369
PECOS,TEXAS,48371
POLK,TEXAS,48373
POTTER,TEXAS,48375
PRESIDIO,TEXAS,48377
RAINS,TEXAS,48379
RANDALL,TEXAS,48381
REAGAN,TEXAS,48383
REAL,TEXAS,48385
RED RIVER,TEXAS,48387
REEVES,TEXAS,48389
REFUGIO,TEXAS,48391
ROBERTS,TEXAS,48393
ROBERTSON,TEXAS,48395
ROCKWALL,TEXAS,48397
RUNNELS,TEXAS,48399
RUSK,TEXAS,48401
SABINE,TEXAS,48403
SAN AUGUSTINE,TEXAS,48405
SAN JACINTO,TEXAS,48407
SAN PATRICIO,TEXAS,48409
SAN SABA,TEXAS,48411
SCHLEICHER,TEXAS,48413
SCURRY,TEXAS,48415
SHACKELFORD,TEXAS,48417
SHELBY,TEXAS,48419
SHERMAN,TEXAS,48421
SMITH,TEXAS,48423
SOMERVELL,TEXAS,48425
STARR,TEXAS,48427
STEPHENS,TEXAS,48429
STERLING,TEXAS,48431
STONEWALL,TEXAS,48433
SUTTON,TEXAS,48435
SWISHER,TEXAS,48437
TARRANT,TEXAS,48439
TAYLOR,TEXAS,48441
TERRELL,TEXAS,48443
TERRY,TEXAS,48445
THROCKMORTON,TEXAS,48447
TITUS,TEXAS,48449
TOM GREEN,TEXAS,48451
TRAVIS,TEXAS,48453
TRINITY,TEXAS,48455
TYLER,TEXAS,48457
UPSHUR,TEXAS,48459
UPTON,TEXAS,48461
UVALDE,TEXAS,48463
VAL VERDE,TEXAS,48465
VAN ZANDT,TEXAS,48467
VICTORIA,TEXAS,48469
WALKER,TEXAS,48471
WALLER,TEXAS,48473
WARD,TEXAS,48475
WASHINGTON,TEXAS,48477
WEBB,TEXAS,48479
WHARTON,TEXAS,48481
WHEELER,TEXAS,48483
WICHITA,TEXAS,48485
WILBARGER,TEXAS,48487
WILLACY,TEXAS,48489
WILLIAMSON,TEXAS,48491
WILSON,TEXAS,48493
WINKLER,TEXAS,48495
WISE,TEXAS,48497
WOOD,TEXAS,48499
YOAKUM,TEXAS,48501
YOUNG,TEXAS,48503
ZAPATA,TEXAS,48505
ZAVALA,TEXAS,48507
BEAVER,UTAH,49001
BOX ELDER,UTAH,49003
CACHE,UTAH,49005
CARBON,UTAH,49007
DAGGETT,UTAH,49009
DAVIS,UTAH,49011
DUCHESNE,UTAH,49013
EMERY,UTAH,49015
GARFIELD,UTAH,49017
GRAND,UTAH,49019
IRON,UTAH,49021
JUAB,UTAH,49023
KANE,UTAH,49025
MILLARD,UTAH,49027
MORGAN,UTAH,49029
PIUTE,UTAH,49031
RICH,UTAH,49033
SALT LAKE,UTAH,49035
SAN JUAN,UTAH,49037
SANPETE,UTAH,49039
SEVIER,UTAH,49041
SUMMIT,UTAH,49043
TOOELE,UTAH,49045
UINTAH,UTAH,49047
UTAH,UTAH,49049
WASATCH,UTAH,49051
WASHINGTON,UTAH,49053
WAYNE,UTAH,49055
WEBER,UTAH,49057
ADDISON,VERMONT,50001
BENNINGTON,VERMONT,50003
CALEDONIA,VERMONT,50005
CHITTENDEN,VERMONT,50007
ESSEX,VERMONT,50009
FRANKLIN,VERMONT,50011
GRAND ISLE,VERMONT,50013
LAMOILLE,VERMONT,50015
ORANGE,VERMONT,50017
ORLEANS,VERMONT,50019
RUTLAND,VERMONT,50021
WASHINGTON,VERMONT,50023
WINDHAM,VERMONT,50025
WINDSOR,VERMONT,50027
ACCOMACK,VIRGINIA,51001
ALBEMARLE,VIRGINIA,51003
ALLEGHANY,VIRGINIA,51005
AMELIA,VIRGINIA,51007
AMHERST,VIRGINIA,51009
APPOMATTOX,VIRGINIA,51011
ARLINGTON,VIRGINIA,51013
AUGUSTA,VIRGINIA,51015
BATH,VIRGINIA,51017
BEDFORD,VIRGINIA,51019
BLAND,VIRGINIA,51021
BOTETOURT,VIRGINIA,51023
BRUNSWICK,VIRGINIA,51025
BUCHANAN,VIRGINIA,51027
BUCKINGHAM,VIRGINIA,51029
CAMPBELL,VIRGINIA,51031
CAROLINE,VIRGINIA,51033
CARROLL,VIRGINIA,51035
CHARLES CITY,VIRGINIA,51036
CHARLOTTE,VIRGINIA,51037
CHESTERFIELD,VIRGINIA,51041
CLARKE,VIRGINIA,51043
CRAIG,VIRGINIA,51045
CULPEPER,VIRGINIA,51047
CUMBERLAND,VIRGINIA,51049
DICKENSON,VIRGINIA,51051
DINWIDDIE,VIRGINIA,51053
ESSEX,VIRGINIA,51057
FAIRFAX,VIRGINIA,51059
FAUQUIER,VIRGINIA,51061
FLOYD,VIRGINIA,51063
FLUVANNA,VIRGINIA,51065
FRANKLIN,VIRGINIA,51067
FREDERICK,VIRGINIA,51069
GILES,VIRGINIA,51071
GLOUCESTER,VIRGINIA,51073
GOOCHLAND,VIRGINIA,51075
GRAYSON,VIRGINIA,51077
GREENE,VIRGINIA,51079
GREENSVILLE,VIRGINIA,51081
HALIFAX,VIRGINIA,51083
HANOVER,VIRGINIA,51085
HENRICO,VIRGINIA,51087
HENRY,VIRGINIA,51089
HIGHLAND,VIRGINIA,51091
ISLE OF WIGHT,VIRGINIA,51093
JAMES CITY,VIRGINIA,51095
KING AND QUEEN,VIRGINIA,51097
KING GEORGE,VIRGINIA,51099
KING WILLIAM,VIRGINIA,51101
LANCASTER,VIRGINIA,51103
LEE,VIRGINIA,51105
LOUDOUN,VIRGINIA,51107
LOUISA,VIRGINIA,51109
LUNENBURG,VIRGINIA,51111
MADISON,VIRGINIA,51113
MATHEWS,VIRGINIA,51115
MECKLENBURG,VIRGINIA,51117
MIDDLESEX,VIRGINIA,51119
MONTGOMERY,VIRGINIA,51121
NELSON,VIRGINIA,51125
NEW KENT,VIRGINIA,51127
NORTHAMPTON,VIRGINIA,51131
NORTHUMBERLAND,VIRGINIA,51133
NOTTOWAY,VIRGINIA,51135
ORANGE,VIRGINIA,51137
PAGE,VIRGINIA,51139
PATRICK,VIRGINIA,51141
PITTSYLVANIA,VIRGINIA,51143
POWHATAN,VIRGINIA,51145
PRINCE EDWARD,VIRGINIA,51147
PRINCE GEORGE,VIRGINIA,51149
PRINCE WILLIAM,VIRGINIA,51153
PULASKI,VIRGINIA,51155
RAPPAHANNOCK,VIRGINIA,51157
RICHMOND,VIRGINIA,51159
ROANOKE,VIRGINIA,51161
ROCKBRIDGE,VIRGINIA,51163
ROCKINGHAM,VIRGINIA,51165
RUSSELL,VIRGINIA,51167
SCOTT,VIRGINIA,51169
SHENANDOAH,VIRGINIA,51171
SMYTH,VIRGINIA,51173
SOUTHAMPTON,VIRGINIA,51175
SPOTSYLVANIA,VIRGINIA,51177
STAFFORD,VIRGINIA,51179
SURRY,VIRGINIA,51181
SUSSEX,VIRGINIA,51183
TAZEWELL,VIRGINIA,51185
WARREN,VIRGINIA,51187
WASHINGTON,VIRGINIA,51191
WESTMORELAND,VIRGINIA,51193
WISE,VIRGINIA,51195
WYTHE,VIRGINIA,51197
YORK,VIRGINIA,51199
ALEXANDRIA CITY,VIRGINIA,51510
BEDFORD CITY,VIRGINIA,51515
BRISTOL CITY,VIRGINIA,51520
BUENA VISTA CITY,VIRGINIA,51530
CHARLOTTESVILLE CITY,VIRGINIA,51540
CHESAPEAKE CITY,VIRGINIA,51550
COLONIAL HEIGHTS CITY,VIRGINIA,51570
COVINGTON CITY,VIRGINIA,51580
DANVILLE CITY,VIRGINIA,51590
EMPORIA CITY,VIRGINIA,51595
FAIRFAX CITY,VIRGINIA,51600
FALLS CHURCH CITY,VIRGINIA,51610
FRANKLIN CITY,VIRGINIA,51620
FREDERICKSBURG CITY,VIRGINIA,51630
GALAX CITY,VIRGINIA,51640
HAMPTON CITY,VIRGINIA,51650
HARRISONBURG CITY,VIRGINIA,51660
HOPEWELL CITY,VIRGINIA,51670
LEXINGTON CITY,VIRGINIA,51678
LYNCHBURG CITY,VIRGINIA,51680
MANASSAS CITY,VIRGINIA,51683
MANASSAS PARK CITY,VIRGINIA,51685
MARTINSVILLE CITY,VIRGINIA,51690
NEWPORT NEWS CITY,VIRGINIA,51700
NORFOLK CITY,VIRGINIA,51710
NORTON CITY,VIRGINIA,51720
PETERSBURG CITY,VIRGINIA,51730
POQUOSON CITY,VIRGINIA,51735
PORTSMOUTH CITY,VIRGINIA,51740
RADFORD CITY,VIRGINIA,51750
RICHMOND CITY,VIRGINIA,51760
ROANOKE CITY,VIRGINIA,51770
SALEM CITY,VIRGINIA,51775
STAUNTON CITY,VIRGINIA,51790
SUFFOLK CITY,VIRGINIA,51800
VIRGINIA BEACH CITY,VIRGINIA,51810
WAYNESBORO CITY,VIRGINIA,51820
WILLIAMSBURG CITY,VIRGINIA,51830
WINCHESTER CITY,VIRGINIA,51840
ADAMS,WASHINGTON,53001
ASOTIN,WASHINGTON,53003
BENTON,WASHINGTON,53005
CHELAN,WASHINGTON,53007
CLALLAM,WASHINGTON,53009
CLARK,WASHINGTON,53011
COLUMBIA,WASHINGTON,53013
COWLITZ,WASHINGTON,53015
DOUGLAS,WASHINGTON,53017
FERRY,WASHINGTON,53019
FRANKLIN,WASHINGTON,53021
GARFIELD,WASHINGTON,53023
GRANT,WASHINGTON,53025
GRAYS HARBOR,WASHINGTON,53027
ISLAND,WASHINGTON,53029
JEFFERSON,WASHINGTON,53031
KING,WASHINGTON,53033
KITSAP,WASHINGTON,53035
KITTITAS,WASHINGTON,53037
KLICKITAT,WASHINGTON,53039
LEWIS,WASHINGTON,53041
LINCOLN,WASHINGTON,53043
MASON,WASHINGTON,53045
OKANOGAN,WASHINGTON,53047
PACIFIC,WASHINGTON,53049
PEND OREILLE,WASHINGTON,53051
PIERCE,WASHINGTON,53053
SAN JUAN,WASHINGTON,53055
SKAGIT,WASHINGTON,53057
SKAMANIA,WASHINGTON,53059
SNOHOMISH,WASHINGTON,53061
SPOKANE,WASHINGTON,53063
STEVENS,WASHINGTON,53065
THURSTON,WASHINGTON,53067
WAHKIAKUM,WASHINGTON,53069
WALLA WALLA,WASHINGTON,53071
WHATCOM,WASHINGTON,53073
WHITMAN,WASHINGTON,53075
YAKIMA,WASHINGTON,53077
BARBOUR,WEST VIRGINIA,54001
BERKELEY,WEST VIRGINIA,54003
BOONE,WEST VIRGINIA,54005
BRAXTON,WEST VIRGINIA,54007
BROOKE,WEST VIRGINIA,54009
CABELL,WEST VIRGINIA,54011
CALHOUN,WEST VIRGINIA,54013
CLAY,WEST VIRGINIA,54015
DODDRIDGE,WEST VIRGINIA,54017
FAYETTE,WEST VIRGINIA,54019
GILMER,WEST VIRGINIA,54021
GRANT,WEST VIRGINIA,54023
GREENBRIER,WEST VIRGINIA,54025
HAMPSHIRE,WEST VIRGINIA,54027
HANCOCK,WEST VIRGINIA,54029
HARDY,WEST VIRGINIA,54031
HARRISON,WEST VIRGINIA,54033
JACKSON,WEST VIRGINIA,54035
JEFFERSON,WEST VIRGINIA,54037
KANAWHA,WEST VIRGINIA,54039
LEWIS,WEST VIRGINIA,54041
LINCOLN,WEST VIRGINIA,54043
LOGAN,WEST VIRGINIA,54045
MCDOWELL,WEST VIRGINIA,54047
MARION,WEST VIRGINIA,54049
MARSHALL,WEST VIRGINIA,54051
MASON,WEST VIRGINIA,54053
MERCER,WEST VIRGINIA,54055
MINERAL,WEST VIRGINIA,54057
MINGO,WEST VIRGINIA,54059
MONONGALIA,WEST VIRGINIA,54061
MONROE,WEST VIRGINIA,54063
MORGAN,WEST VIRGINIA,54065
NICHOLAS,WEST VIRGINIA,54067
OHIO,WEST VIRGINIA,54069
PENDLETON,WEST VIRGINIA,54071
PLEASANTS,WEST VIRGINIA,54073
POCAHONTAS,WEST VIRGINIA,54075
PRESTON,WEST VIRGINIA,54077
PUTNAM,WEST VIRGINIA,54079
RALEIGH,WEST VIRGINIA,54081
RANDOLPH,WEST VIRGINIA,54083
RITCHIE,WEST VIRGINIA,54085
ROANE,WEST VIRGINIA,54087
SUMMERS,WEST VIRGINIA,54089
TAYLOR,WEST VIRGINIA,54091
TUCKER,WEST VIRGINIA,54093
TYLER,WEST VIRGINIA,54095
UPSHUR,WEST VIRGINIA,54097
WAYNE,WEST VIRGINIA,54099
WEBSTER,WEST VIRGINIA,54101
WETZEL,WEST VIRGINIA,54103
WIRT,WEST VIRGINIA,54105
WOOD,WEST VIRGINIA,54107
WYOMING,WEST VIRGINIA,54109
ADAMS,WISCONSIN,55001
ASHLAND,WISCONSIN,55003
BARRON,WISCONSIN,55005
BAYFIELD,WISCONSIN,55007
BROWN,WISCONSIN,55009
BUFFALO,WISCONSIN,55011
BURNETT,WISCONSIN,55013
CALUMET,WISCONSIN,55015
CHIPPEWA,WISCONSIN,55017
CLARK,WISCONSIN,55019
COLUMBIA,WISCONSIN,55021
CRAWFORD,WISCONSIN,55023
DANE,WISCONSIN,55025
DODGE,WISCONSIN,55027
DOOR,WISCONSIN,55029
DOUGLAS,WISCONSIN,55031
DUNN,WISCONSIN,55033
EAU CLAIRE,WISCONSIN,55035
FLORENCE,WISCONSIN,55037
FOND DU LAC,WISCONSIN,55039
FOREST,WISCONSIN,55041
GRANT,WISCONSIN,55043
GREEN,WISCONSIN,55045
GREEN LAKE,WISCONSIN,55047
IOWA,WISCONSIN,55049
IRON,WISCONSIN,55051
JACKSON,WISCONSIN,55053
JEFFERSON,WISCONSIN,55055
JUNEAU,WISCONSIN,55057
KENOSHA,WISCONSIN,55059
KEWAUNEE,WISCONSIN,55061
LA CROSSE,WISCONSIN,55063
LAFAYETTE,WISCONSIN,55065
LANGLADE,WISCONSIN,55067
LINCOLN,WISCONSIN,55069
MANITOWOC,WISCONSIN,55071
MARATHON,WISCONSIN,55073
MARINETTE,WISCONSIN,55075
MARQUETTE,WISCONSIN,55077
MENOMINEE,WISCONSIN,55078
MILWAUKEE,WISCONSIN,55079
MONROE,WISCONSIN,55081
OCONTO,WISCONSIN,55083
ONEIDA,WISCONSIN,55085
OUTAGAMIE,WISCONSIN,55087
OZAUKEE,WISCONSIN,55089
PEPIN,WISCONSIN,55091
PIERCE,WISCONSIN,55093
POLK,WISCONSIN,55095
PORTAGE,WISCONSIN,55097
PRICE,WISCONSIN,55099
RACINE,WISCONSIN,55101
RICHLAND,WISCONSIN,55103
ROCK,WISCONSIN,55105
RUSK,WISCONSIN,55107
SAINT CROIX,WISCONSIN,55109
SAUK,WISCONSIN,55111
SAWYER,WISCONSIN,55113
SHAWANO,WISCONSIN,55115
SHEBOYGAN,WISCONSIN,55117
TAYLOR,WISCONSIN,55119
TREMPEALEAU,WISCONSIN,55121
VERNON,WISCONSIN,55123
VILAS,WISCONSIN,55125
WALWORTH,WISCONSIN,55127
WASHBURN,WISCONSIN,55129
WASHINGTON,WISCONSIN,55131
WAUKESHA,WISCONSIN,55133
WAUPACA,WISCONSIN,55135
WAUSHARA,WISCONSIN,55137
WINNEBAGO,WISCONSIN,55139
WOOD,WISCONSIN,55141
ALBANY,WYOMING,56001
BIG HORN,WYOMING,56003
CAMPBELL,WYOMING,56005
CARBON,WYOMING,56007
CONVERSE,WYOMING,56009
CROOK,WYOMING,56011
FREMONT,WYOMING,56013
GOSHEN,WYOMING,56015
HOT SPRINGS,WYOMING,56017
JOHNSON,WYOMING,56019
LARAMIE,WYOMING,56021
LINCOLN,WYOMING,56023
NATRONA,WYOMING,56025
NIOBRARA,WYOMING,56027
PARK,WYOMING,56029
PLATTE,WYOMING,56031
SHERIDAN,WYOMING,56033
SUBLETTE,WYOMING,56035
SWEETWATER,WYOMING,56037
TETON,WYOMING,56039
UINTA,WYOMING,56041
WASHAKIE,WYOMING,56043
WESTON,WYOMING,56045
